city,state,date_x,day of sighting_x,summary_x,datetime_x,year,month,date_y,day of sighting_y,summary_y,datetime_y
NASHVILLE,TENNESSEE,2022-08-14,,"PRELIM INFO FROM FAA OPS: NASHVILLE, TN/UAS SIGHTING/1042C/NASHVILLE TRACON ADVISED, E170, MIA - BNA, REPORTED A BLACK UAS OFF RIGHT SIDE WHILE SSW BOUND AT 1,700 FEET 4 N BNA , NO EVASIVE ACTIONS TAKEN. METRO NASHVILLE ARPT PD NOTIFIED.",2022-08-14,2022,8,2022-08-06,,"PRELIM INFO FROM FAA OPS: NASHVILLE, TN/UAS SIGHTING/1300C/NASHVILLE ATCT ADVISED, B738, DFW - BNA, REPORTED A UAS FROM THE RIGHT SIDE WHILE N BOUND AT 3,500 FEET 5 NW BNA. NO EVASIVE ACTION TAKEN. NASHVILLE METRO ARPT PD NOTIFIED.",2022-08-06
NASHVILLE,TENNESSEE,2022-08-14,,"PRELIM INFO FROM FAA OPS: NASHVILLE, TN/UAS SIGHTING/1042C/NASHVILLE TRACON ADVISED, E170, MIA - BNA, REPORTED A BLACK UAS OFF RIGHT SIDE WHILE SSW BOUND AT 1,700 FEET 4 N BNA , NO EVASIVE ACTIONS TAKEN. METRO NASHVILLE ARPT PD NOTIFIED.",2022-08-14,2022,8,2022-08-14,,"PRELIM INFO FROM FAA OPS: NASHVILLE, TN/UAS SIGHTING/1042C/NASHVILLE TRACON ADVISED, E170, MIA - BNA, REPORTED A BLACK UAS OFF RIGHT SIDE WHILE SSW BOUND AT 1,700 FEET 4 N BNA , NO EVASIVE ACTIONS TAKEN. METRO NASHVILLE ARPT PD NOTIFIED.",2022-08-14
PUEBLO,COLORADO,2022-08-14,,"PRELIM INFO FROM FAA OPS: PUEBLO, CO/UAS SIGHTING/LATE REPORT - 1431M/PUEBLO ATCT ADVISED, CESSNA C56X, PUB - MSY, REPORTED A WHITE UAS WHILE SE BOUND AT 8,000 FEET VCNTY PUEBLO. NO EVASIVE ACTION REPORTED. LEO NOTIFICATION NOT REPORTED.",2022-08-14,2022,8,2022-08-14,,"PRELIM INFO FROM FAA OPS: PUEBLO, CO/UAS SIGHTING/LATE REPORT - 1431M/PUEBLO ATCT ADVISED, CESSNA C56X, PUB - MSY, REPORTED A WHITE UAS WHILE SE BOUND AT 8,000 FEET VCNTY PUEBLO. NO EVASIVE ACTION REPORTED. LEO NOTIFICATION NOT REPORTED.",2022-08-14
NEW YORK,NEW YORK,2022-08-14,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1730E/LAGUARDIA ATCT ADVISED, E75L, IAH - LGA, REPORTED UAS AT THE 3 O'CLOCK POSITION WHILE SE BOUND AT 300 FEET 2 NE LGA. NO EVASIVE ACTION TAKEN. NEW YORK PORT AUTHORITY NOTIFIED.",2022-08-14,2022,8,2022-08-05,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/LATE REPORT-0727E/NEW YORK TRACON ADVISED, CRJ7, GSO - LGA, REPORTED A WHITE UAS WHILE NE BOUND AT 3,200 FEET 4 E LGA. NO EVASIVE ACTION TAKEN. NYPD AVIATION UNIT NOTIFIED.",2022-08-05
NEW YORK,NEW YORK,2022-08-14,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1730E/LAGUARDIA ATCT ADVISED, E75L, IAH - LGA, REPORTED UAS AT THE 3 O'CLOCK POSITION WHILE SE BOUND AT 300 FEET 2 NE LGA. NO EVASIVE ACTION TAKEN. NEW YORK PORT AUTHORITY NOTIFIED.",2022-08-14,2022,8,2022-08-13,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/0910E/JFK ATCT ADVISED, CRJ7, MKE - JFK, REPORTED  UAS ON RIGHT SIDE WHILE NE BOUND AT 10,000 FEET 10 NW JFK. NO EVASIVE ACTION TAKEN. PORT AUTHORITY NOTIFIED.",2022-08-13
NEW YORK,NEW YORK,2022-08-14,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1730E/LAGUARDIA ATCT ADVISED, E75L, IAH - LGA, REPORTED UAS AT THE 3 O'CLOCK POSITION WHILE SE BOUND AT 300 FEET 2 NE LGA. NO EVASIVE ACTION TAKEN. NEW YORK PORT AUTHORITY NOTIFIED.",2022-08-14,2022,8,2022-08-14,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1730E/LAGUARDIA ATCT ADVISED, E75L, IAH - LGA, REPORTED UAS AT THE 3 O'CLOCK POSITION WHILE SE BOUND AT 300 FEET 2 NE LGA. NO EVASIVE ACTION TAKEN. NEW YORK PORT AUTHORITY NOTIFIED.",2022-08-14
NEW YORK,NEW YORK,2022-08-14,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1730E/LAGUARDIA ATCT ADVISED, E75L, IAH - LGA, REPORTED UAS AT THE 3 O'CLOCK POSITION WHILE SE BOUND AT 300 FEET 2 NE LGA. NO EVASIVE ACTION TAKEN. NEW YORK PORT AUTHORITY NOTIFIED.",2022-08-14,2022,8,2022-08-14,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1803E/LAGUARDIA ATCT ADVISED, CRJ9, XNA - LGA, REPORTED A PURPLE AND BLACK UAS FROM THE 9 O'CLOCK POSITION WHILE SW BOUND AT 1,500 FEET 4 NE LGA. NO EVASIVE ACTION TAKEN. PORT AUTHORITY NOTIFIED.",2022-08-14
NEW YORK,NEW YORK,2022-08-14,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1730E/LAGUARDIA ATCT ADVISED, E75L, IAH - LGA, REPORTED UAS AT THE 3 O'CLOCK POSITION WHILE SE BOUND AT 300 FEET 2 NE LGA. NO EVASIVE ACTION TAKEN. NEW YORK PORT AUTHORITY NOTIFIED.",2022-08-14,2022,8,2022-08-15,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1053E/NEW YORK TRACON ADVISED, E75S, BOS - LGA, OBSERVED A GRAY UAS WHILE SOUTHWEST BOUND AT 5,000 FEET 10 ENE LGA. NO EVASIVE ACTION TAKEN. NYPD AVIATION UNIT NOTIFIED.",2022-08-15
NEW YORK,NEW YORK,2022-08-14,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1730E/LAGUARDIA ATCT ADVISED, E75L, IAH - LGA, REPORTED UAS AT THE 3 O'CLOCK POSITION WHILE SE BOUND AT 300 FEET 2 NE LGA. NO EVASIVE ACTION TAKEN. NEW YORK PORT AUTHORITY NOTIFIED.",2022-08-14,2022,8,2022-08-21,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1850E/NEW YORK TRACON ADVISED, E75S, ORF - JFK, RPORTED WHITE AND SILVER UAS AT SAME ALTITUDE WHILE W BOUND AT 2,000 FEET 12 ENE JFK. NO EVASIVE ACTION REPORTED. NYPD AVIATION NOTIFIED.",2022-08-21
NEW YORK,NEW YORK,2022-08-14,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1730E/LAGUARDIA ATCT ADVISED, E75L, IAH - LGA, REPORTED UAS AT THE 3 O'CLOCK POSITION WHILE SE BOUND AT 300 FEET 2 NE LGA. NO EVASIVE ACTION TAKEN. NEW YORK PORT AUTHORITY NOTIFIED.",2022-08-14,2022,8,2022-08-23,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/2235E/LAGUARDIA ATCT ADVISED, A320, ORD - LGA, REPORTED A UAS FROM THE RIGHT SIDE WHILE SW BOUND AT 7,000 FFET 2 NE LGA. NO EVASIVE ACTION TAKEN. NYPD NOTIFIED.",2022-08-23
NEW YORK,NEW YORK,2022-08-14,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1730E/LAGUARDIA ATCT ADVISED, E75L, IAH - LGA, REPORTED UAS AT THE 3 O'CLOCK POSITION WHILE SE BOUND AT 300 FEET 2 NE LGA. NO EVASIVE ACTION TAKEN. NEW YORK PORT AUTHORITY NOTIFIED.",2022-08-14,2022,8,2022-08-25,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1615E/JFK ATCT ADVISED, GULFSTREAM GLF5, REPORTED A RED UAS 200 FEET BELOW ACFT FROM THE 4 O'CLOCK POSITION WHILE SW BOUND AT 700 FEET ON 1.5 MILE FINAL RUNWAY 22L. NO EVASIVE ACTION TAKEN. PORT AUTHORITY NOTIFIED.",2022-08-25
NEW YORK,NEW YORK,2022-08-14,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1730E/LAGUARDIA ATCT ADVISED, E75L, IAH - LGA, REPORTED UAS AT THE 3 O'CLOCK POSITION WHILE SE BOUND AT 300 FEET 2 NE LGA. NO EVASIVE ACTION TAKEN. NEW YORK PORT AUTHORITY NOTIFIED.",2022-08-14,2022,8,2022-08-26,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1726E/LAGUARDIA ATCT ADVISED, CRJ9, CHS - LGA, REPORTED A UAS FROM THE 9 O'CLOCK POSITION WHILE NE BOUND AT 4,000 FEET 8 NNW LGA. NO EVASIVE ACTION TAKEN. NYPD NOTIFIED.",2022-08-26
NEW YORK,NEW YORK,2022-08-14,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1730E/LAGUARDIA ATCT ADVISED, E75L, IAH - LGA, REPORTED UAS AT THE 3 O'CLOCK POSITION WHILE SE BOUND AT 300 FEET 2 NE LGA. NO EVASIVE ACTION TAKEN. NEW YORK PORT AUTHORITY NOTIFIED.",2022-08-14,2022,8,2022-08-27,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1052E/LAGUARDIA ATCT ADVISED, BCS1, MSY - LGA, REPORTED A QUAD-COPTER UAS WHILE NE BOUND AT 1,700 FEET 3 SW LGA. NO EVASIVE ACTION TAKEN. NYPD AVIATION UNIT NOTIFIED.",2022-08-27
NEW YORK,NEW YORK,2022-08-14,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1730E/LAGUARDIA ATCT ADVISED, E75L, IAH - LGA, REPORTED UAS AT THE 3 O'CLOCK POSITION WHILE SE BOUND AT 300 FEET 2 NE LGA. NO EVASIVE ACTION TAKEN. NEW YORK PORT AUTHORITY NOTIFIED.",2022-08-14,2022,8,2022-08-28,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1750E/JF KENNEDY ATCT ADVISED, A320, BZN - JFK, REPORTED A UAS FROM THE LEFT SIDE WHILE SW BOUND AT 2,000 FEET 9 NE JFK. NO EVASIVE ACTION TAKEN. PORT AUTHORITY NOTIFIED.",2022-08-28
NEW YORK,NEW YORK,2022-08-14,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1730E/LAGUARDIA ATCT ADVISED, E75L, IAH - LGA, REPORTED UAS AT THE 3 O'CLOCK POSITION WHILE SE BOUND AT 300 FEET 2 NE LGA. NO EVASIVE ACTION TAKEN. NEW YORK PORT AUTHORITY NOTIFIED.",2022-08-14,2022,8,2022-08-28,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1928E/JFK ATCT ADVISED, B738, PANAMA CITY, PANAMA (MPTO) - JFK, REPORTED A UAS WHILE SW BOUND AT 14,00 FEET ON 5 MILE FINAL RUNWAY 22L. NO INJURIES REPORTED. LEO NOTIFICATION NOT REPORTED.",2022-08-28
OLATHE,KANSAS,2022-08-14,,"PRELIM INFO FROM FAA OPS: OLATHE, KS/UAS SIGHTING/1638C/OLATHE ATCT ADVISED, CESSNA C25B, ISP - OJC, REPORTED 2 UAS 700 FEET BELOW ACFT WHILE SW BOUND AT 2,800 FEET 4 NE OJC. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED.",2022-08-14,2022,8,2022-08-14,,"PRELIM INFO FROM FAA OPS: OLATHE, KS/UAS SIGHTING/1638C/OLATHE ATCT ADVISED, CESSNA C25B, ISP - OJC, REPORTED 2 UAS 700 FEET BELOW ACFT WHILE SW BOUND AT 2,800 FEET 4 NE OJC. NO EVASIVE ACTION TAKEN. LEO NOTIFICATION NOT REPORTED.",2022-08-14
TETERBORO,NEW JERSEY,2022-08-14,,"PRELIM INFO FROM FAA OPS: TETERBORO, NJ/UAS SIGHTING/1800E/NEW YORK TRACON ADVISED, B739, LAS - EWR, REPORTED A BLACK UAS WHILE N BOUND AT 2,800 FEET 8 NNW TEB. NO EVASIVE ACTION REPORTED. NEW JERSEY POLICE NOTIFIED.",2022-08-14,2022,8,2022-08-09,,"PRELIM INFO FROM FAA OPS: TETERBORO, NJ/UAS SIGHTING/1107E/TETERBORO ATCT ADVISED, CESSNA C680, EVV - TEB, REPORTED A SILVER UAS PASS BELOW WHILE S BOUND AT 2,000 FEET 7 NE TEB. NO EVASIVE ACTION REPORTED. PARAMUS PD NOTIFIED.",2022-08-09
TETERBORO,NEW JERSEY,2022-08-14,,"PRELIM INFO FROM FAA OPS: TETERBORO, NJ/UAS SIGHTING/1800E/NEW YORK TRACON ADVISED, B739, LAS - EWR, REPORTED A BLACK UAS WHILE N BOUND AT 2,800 FEET 8 NNW TEB. NO EVASIVE ACTION REPORTED. NEW JERSEY POLICE NOTIFIED.",2022-08-14,2022,8,2022-08-14,,"PRELIM INFO FROM FAA OPS: TETERBORO, NJ/UAS SIGHTING/1800E/NEW YORK TRACON ADVISED, B739, LAS - EWR, REPORTED A BLACK UAS WHILE N BOUND AT 2,800 FEET 8 NNW TEB. NO EVASIVE ACTION REPORTED. NEW JERSEY POLICE NOTIFIED.",2022-08-14
NEW YORK,NEW YORK,2022-08-14,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1803E/LAGUARDIA ATCT ADVISED, CRJ9, XNA - LGA, REPORTED A PURPLE AND BLACK UAS FROM THE 9 O'CLOCK POSITION WHILE SW BOUND AT 1,500 FEET 4 NE LGA. NO EVASIVE ACTION TAKEN. PORT AUTHORITY NOTIFIED.",2022-08-14,2022,8,2022-08-05,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/LATE REPORT-0727E/NEW YORK TRACON ADVISED, CRJ7, GSO - LGA, REPORTED A WHITE UAS WHILE NE BOUND AT 3,200 FEET 4 E LGA. NO EVASIVE ACTION TAKEN. NYPD AVIATION UNIT NOTIFIED.",2022-08-05
NEW YORK,NEW YORK,2022-08-14,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1803E/LAGUARDIA ATCT ADVISED, CRJ9, XNA - LGA, REPORTED A PURPLE AND BLACK UAS FROM THE 9 O'CLOCK POSITION WHILE SW BOUND AT 1,500 FEET 4 NE LGA. NO EVASIVE ACTION TAKEN. PORT AUTHORITY NOTIFIED.",2022-08-14,2022,8,2022-08-13,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/0910E/JFK ATCT ADVISED, CRJ7, MKE - JFK, REPORTED  UAS ON RIGHT SIDE WHILE NE BOUND AT 10,000 FEET 10 NW JFK. NO EVASIVE ACTION TAKEN. PORT AUTHORITY NOTIFIED.",2022-08-13
NEW YORK,NEW YORK,2022-08-14,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1803E/LAGUARDIA ATCT ADVISED, CRJ9, XNA - LGA, REPORTED A PURPLE AND BLACK UAS FROM THE 9 O'CLOCK POSITION WHILE SW BOUND AT 1,500 FEET 4 NE LGA. NO EVASIVE ACTION TAKEN. PORT AUTHORITY NOTIFIED.",2022-08-14,2022,8,2022-08-14,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1730E/LAGUARDIA ATCT ADVISED, E75L, IAH - LGA, REPORTED UAS AT THE 3 O'CLOCK POSITION WHILE SE BOUND AT 300 FEET 2 NE LGA. NO EVASIVE ACTION TAKEN. NEW YORK PORT AUTHORITY NOTIFIED.",2022-08-14
NEW YORK,NEW YORK,2022-08-14,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1803E/LAGUARDIA ATCT ADVISED, CRJ9, XNA - LGA, REPORTED A PURPLE AND BLACK UAS FROM THE 9 O'CLOCK POSITION WHILE SW BOUND AT 1,500 FEET 4 NE LGA. NO EVASIVE ACTION TAKEN. PORT AUTHORITY NOTIFIED.",2022-08-14,2022,8,2022-08-14,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1803E/LAGUARDIA ATCT ADVISED, CRJ9, XNA - LGA, REPORTED A PURPLE AND BLACK UAS FROM THE 9 O'CLOCK POSITION WHILE SW BOUND AT 1,500 FEET 4 NE LGA. NO EVASIVE ACTION TAKEN. PORT AUTHORITY NOTIFIED.",2022-08-14
NEW YORK,NEW YORK,2022-08-14,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1803E/LAGUARDIA ATCT ADVISED, CRJ9, XNA - LGA, REPORTED A PURPLE AND BLACK UAS FROM THE 9 O'CLOCK POSITION WHILE SW BOUND AT 1,500 FEET 4 NE LGA. NO EVASIVE ACTION TAKEN. PORT AUTHORITY NOTIFIED.",2022-08-14,2022,8,2022-08-15,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1053E/NEW YORK TRACON ADVISED, E75S, BOS - LGA, OBSERVED A GRAY UAS WHILE SOUTHWEST BOUND AT 5,000 FEET 10 ENE LGA. NO EVASIVE ACTION TAKEN. NYPD AVIATION UNIT NOTIFIED.",2022-08-15
NEW YORK,NEW YORK,2022-08-14,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1803E/LAGUARDIA ATCT ADVISED, CRJ9, XNA - LGA, REPORTED A PURPLE AND BLACK UAS FROM THE 9 O'CLOCK POSITION WHILE SW BOUND AT 1,500 FEET 4 NE LGA. NO EVASIVE ACTION TAKEN. PORT AUTHORITY NOTIFIED.",2022-08-14,2022,8,2022-08-21,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1850E/NEW YORK TRACON ADVISED, E75S, ORF - JFK, RPORTED WHITE AND SILVER UAS AT SAME ALTITUDE WHILE W BOUND AT 2,000 FEET 12 ENE JFK. NO EVASIVE ACTION REPORTED. NYPD AVIATION NOTIFIED.",2022-08-21
NEW YORK,NEW YORK,2022-08-14,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1803E/LAGUARDIA ATCT ADVISED, CRJ9, XNA - LGA, REPORTED A PURPLE AND BLACK UAS FROM THE 9 O'CLOCK POSITION WHILE SW BOUND AT 1,500 FEET 4 NE LGA. NO EVASIVE ACTION TAKEN. PORT AUTHORITY NOTIFIED.",2022-08-14,2022,8,2022-08-23,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/2235E/LAGUARDIA ATCT ADVISED, A320, ORD - LGA, REPORTED A UAS FROM THE RIGHT SIDE WHILE SW BOUND AT 7,000 FFET 2 NE LGA. NO EVASIVE ACTION TAKEN. NYPD NOTIFIED.",2022-08-23
NEW YORK,NEW YORK,2022-08-14,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1803E/LAGUARDIA ATCT ADVISED, CRJ9, XNA - LGA, REPORTED A PURPLE AND BLACK UAS FROM THE 9 O'CLOCK POSITION WHILE SW BOUND AT 1,500 FEET 4 NE LGA. NO EVASIVE ACTION TAKEN. PORT AUTHORITY NOTIFIED.",2022-08-14,2022,8,2022-08-25,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1615E/JFK ATCT ADVISED, GULFSTREAM GLF5, REPORTED A RED UAS 200 FEET BELOW ACFT FROM THE 4 O'CLOCK POSITION WHILE SW BOUND AT 700 FEET ON 1.5 MILE FINAL RUNWAY 22L. NO EVASIVE ACTION TAKEN. PORT AUTHORITY NOTIFIED.",2022-08-25
NEW YORK,NEW YORK,2022-08-14,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1803E/LAGUARDIA ATCT ADVISED, CRJ9, XNA - LGA, REPORTED A PURPLE AND BLACK UAS FROM THE 9 O'CLOCK POSITION WHILE SW BOUND AT 1,500 FEET 4 NE LGA. NO EVASIVE ACTION TAKEN. PORT AUTHORITY NOTIFIED.",2022-08-14,2022,8,2022-08-26,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1726E/LAGUARDIA ATCT ADVISED, CRJ9, CHS - LGA, REPORTED A UAS FROM THE 9 O'CLOCK POSITION WHILE NE BOUND AT 4,000 FEET 8 NNW LGA. NO EVASIVE ACTION TAKEN. NYPD NOTIFIED.",2022-08-26
NEW YORK,NEW YORK,2022-08-14,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1803E/LAGUARDIA ATCT ADVISED, CRJ9, XNA - LGA, REPORTED A PURPLE AND BLACK UAS FROM THE 9 O'CLOCK POSITION WHILE SW BOUND AT 1,500 FEET 4 NE LGA. NO EVASIVE ACTION TAKEN. PORT AUTHORITY NOTIFIED.",2022-08-14,2022,8,2022-08-27,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1052E/LAGUARDIA ATCT ADVISED, BCS1, MSY - LGA, REPORTED A QUAD-COPTER UAS WHILE NE BOUND AT 1,700 FEET 3 SW LGA. NO EVASIVE ACTION TAKEN. NYPD AVIATION UNIT NOTIFIED.",2022-08-27
NEW YORK,NEW YORK,2022-08-14,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1803E/LAGUARDIA ATCT ADVISED, CRJ9, XNA - LGA, REPORTED A PURPLE AND BLACK UAS FROM THE 9 O'CLOCK POSITION WHILE SW BOUND AT 1,500 FEET 4 NE LGA. NO EVASIVE ACTION TAKEN. PORT AUTHORITY NOTIFIED.",2022-08-14,2022,8,2022-08-28,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1750E/JF KENNEDY ATCT ADVISED, A320, BZN - JFK, REPORTED A UAS FROM THE LEFT SIDE WHILE SW BOUND AT 2,000 FEET 9 NE JFK. NO EVASIVE ACTION TAKEN. PORT AUTHORITY NOTIFIED.",2022-08-28
NEW YORK,NEW YORK,2022-08-14,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1803E/LAGUARDIA ATCT ADVISED, CRJ9, XNA - LGA, REPORTED A PURPLE AND BLACK UAS FROM THE 9 O'CLOCK POSITION WHILE SW BOUND AT 1,500 FEET 4 NE LGA. NO EVASIVE ACTION TAKEN. PORT AUTHORITY NOTIFIED.",2022-08-14,2022,8,2022-08-28,,"PRELIM INFO FROM FAA OPS: NEW YORK, NY/UAS SIGHTING/1928E/JFK ATCT ADVISED, B738, PANAMA CITY, PANAMA (MPTO) - JFK, REPORTED A UAS WHILE SW BOUND AT 14,00 FEET ON 5 MILE FINAL RUNWAY 22L. NO INJURIES REPORTED. LEO NOTIFICATION NOT REPORTED.",2022-08-28
DALLAS,TEXAS,2022-08-14,,"PRELIM INFO FROM FAA OPS: DALLAS, TX/UAS SIGHTING/1727C/ADDISON ATCT ADVISED, PIPER P28A, ADS - UNKN, REPORTED UAS PASS 200 FEET BELOW AIRCRAFT FROM THE RIGHT SIDE WHILE E BOUND AT 2,200 FEET 5 SE ADDISON. NO EVASIVE ACTION REPORTED. DFW DPS NOTIFIED.",2022-08-14,2022,8,2022-08-14,,"PRELIM INFO FROM FAA OPS: DALLAS, TX/UAS SIGHTING/1727C/ADDISON ATCT ADVISED, PIPER P28A, ADS - UNKN, REPORTED UAS PASS 200 FEET BELOW AIRCRAFT FROM THE RIGHT SIDE WHILE E BOUND AT 2,200 FEET 5 SE ADDISON. NO EVASIVE ACTION REPORTED. DFW DPS NOTIFIED.",2022-08-14
ALBANY,OREGON,2022-08-14,,"PRELIM INFO FROM FAA OPS: ALBANY, OR/UAS SIGHTING/1528P/ALBANY FCT ADVISED, CESSNA C182, REPORTED A BLUE UAS AT UNKN ALTITUDE 5 SE ALBANY. NO EVASIVE ACTION REPORTED. LAW ENFORCEMENT NOTIFICATION NOT REPORTED.",2022-08-14,2022,8,2022-08-14,,"PRELIM INFO FROM FAA OPS: ALBANY, OR/UAS SIGHTING/1528P/ALBANY FCT ADVISED, CESSNA C182, REPORTED A BLUE UAS AT UNKN ALTITUDE 5 SE ALBANY. NO EVASIVE ACTION REPORTED. LAW ENFORCEMENT NOTIFICATION NOT REPORTED.",2022-08-14
MEDFORD,OREGON,2022-08-14,,"PRELIM INFO FROM FAA OPS: MEDFORD, OR/UAS SIGHTING/1535P/MEDFORD ATCT ADVISED, MOONEY M20P, MEDFORD, OR (MFR) - CORVALLIS, OR (CVO), REPORTED 2 UAS 500 FEET BELOW ACFT WHILE N BOUND AT 2,800 FEET 3 N MFR. NO EVASIVE ACTION TAKEN. MEDFORD PD NOTIFIED.",2022-08-14,2022,8,2022-08-14,,"PRELIM INFO FROM FAA OPS: MEDFORD, OR/UAS SIGHTING/1535P/MEDFORD ATCT ADVISED, MOONEY M20P, MEDFORD, OR (MFR) - CORVALLIS, OR (CVO), REPORTED 2 UAS 500 FEET BELOW ACFT WHILE N BOUND AT 2,800 FEET 3 N MFR. NO EVASIVE ACTION TAKEN. MEDFORD PD NOTIFIED.",2022-08-14
HOUSTON,TEXAS,2022-08-14,,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1819C/DAVID WAYNE HOOKS FCT ADVISED, CESSNA C172, REPORTED A UAS FROM THE 12 O'CLOCK POSITION WHILE S BOUND AT 900 FEET 2 N DWH. NO EVASIVE ACTION REPORTED. HARRIS COUNTY CONSTABLE NOTIFIED.",2022-08-14,2022,8,2022-08-14,,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1819C/DAVID WAYNE HOOKS FCT ADVISED, CESSNA C172, REPORTED A UAS FROM THE 12 O'CLOCK POSITION WHILE S BOUND AT 900 FEET 2 N DWH. NO EVASIVE ACTION REPORTED. HARRIS COUNTY CONSTABLE NOTIFIED.",2022-08-14
HOUSTON,TEXAS,2022-08-14,,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1819C/DAVID WAYNE HOOKS FCT ADVISED, CESSNA C172, REPORTED A UAS FROM THE 12 O'CLOCK POSITION WHILE S BOUND AT 900 FEET 2 N DWH. NO EVASIVE ACTION REPORTED. HARRIS COUNTY CONSTABLE NOTIFIED.",2022-08-14,2022,8,2022-08-25,,"PRELIM INFO FROM FAA OPS: HOUSTON, TX/UAS SIGHTING/1153C/CONROE/NORTH HOUSTON REGIONAL ATCT ADVISED, SIKORSKY S58P, REPORTED ORANGE UAS FROM THE 12 O'CLOCK POSITION WHILE SSE BOUND AT 900 FEET 2.5 NW CXO. NO EVASIVE ACTION REPORTED. LAW ENFORCEMENT NOTIFICATION NOT REPORTED.",2022-08-25
